,LOCATION,TIME,Corporate_Tax,Interest_Rates,Unemployment_Rates,Income_Tax,GDP,CPI
631,NZL,2017,37.794000000000004,2.9908330000000003,4.725,37.794000000000004,41556.3255,1.850787
632,NOR,1989,27.838,10.82583,4.883333,27.838,17485.25666,4.546144
633,NOR,1990,26.198,10.68,5.216667,26.198,18429.286640000002,4.131033
634,NOR,1991,26.12,9.996667,5.45,26.12,19543.4646,3.438196
635,NOR,1992,25.485,9.606667,5.925,25.485,20587.39196,2.3280849999999997
636,NOR,1993,25.482,6.880833,5.95,25.482,21544.12956,2.2882689999999997
637,NOR,1994,26.305999999999997,7.435833000000001,5.408333,26.305999999999997,22983.33096,1.375675
638,NOR,1995,25.893,7.424167,4.933333,25.893,24316.99827,2.460368
639,NOR,1996,25.74,6.773333999999999,4.75,25.74,26779.736119999998,1.262532
640,NOR,1997,25.693,5.888333,3.916667,25.693,28600.0346,2.566923
641,NOR,1998,27.183000000000003,5.4,3.0916669999999997,27.183000000000003,28188.81012,2.252413
642,NOR,1999,26.618000000000002,5.4975,3.0333330000000003,26.618000000000002,30554.45254,2.365967
643,NOR,2000,24.069000000000003,6.218333,3.2416669999999996,24.069000000000003,36950.055210000006,3.085506
644,NOR,2001,24.336,6.236667,3.4083330000000003,24.336,37778.38453,3.004197
645,NOR,2002,24.799,6.384167,3.666667,24.799,37981.68638,1.286725
646,NOR,2003,24.895,5.045,4.2083330000000005,24.895,38550.3304,2.4878259999999996
647,NOR,2004,23.643,4.368333,4.275,23.643,42510.53527,0.45449849999999997
648,NOR,2005,22.19,3.745833,4.525,22.19,47800.54063,1.532134
649,NOR,2006,20.680999999999997,4.076667,3.425,20.680999999999997,54091.40767000001,2.32935
650,NOR,2007,22.203000000000003,4.774166999999999,2.558333,22.203000000000003,55874.24182999999,0.7125891
651,NOR,2008,21.479,4.4583330000000005,2.733333,21.479,61719.343660000006,3.7539309999999997
652,NOR,2009,24.07,3.998333,3.2833330000000003,24.07,55414.359070000006,2.197386
653,NOR,2010,23.608,3.5283330000000004,3.733333,23.608,57961.36037,2.4189060000000002
654,NOR,2011,23.093000000000004,3.135,3.4083330000000003,23.093000000000004,62077.8458,1.284952
655,NOR,2012,23.41,2.101667,3.3,23.41,65349.21616,0.6968641
656,NOR,2013,24.826,2.5775,3.7583330000000004,24.826,66956.28596000001,2.120486
657,NOR,2014,25.363000000000003,2.515,3.6333330000000004,25.363000000000003,65895.66761,2.041703
658,NOR,2015,27.974,1.565,4.5,27.974,60368.910039999995,2.171137
659,NOR,2016,27.557,1.331667,4.758333,27.557,58917.288329999996,3.55
660,NOR,2017,26.45,1.6375,4.191667,26.45,62940.20304,1.875101
661,POL,1997,20.791,0.0,10.86667,20.791,9003.461809999999,14.95
662,POL,1998,21.331,0.0,10.16667,21.331,9565.312862,11.86667
663,POL,1999,13.884,0.0,13.391670000000001,13.884,10124.603570000001,7.258333
664,POL,2000,13.175,0.0,16.075,13.175,10656.18565,10.09167
665,POL,2001,12.874,10.68167,18.308329999999998,12.874,11101.220309999999,5.475
666,POL,2002,12.67,7.355834,20.03333,12.67,11780.56697,1.9416669999999998
667,POL,2003,12.775,5.7775,19.75,12.775,12260.40563,0.8416665999999999
668,POL,2004,12.468,6.896667,19.14167,12.468,13341.93477,3.4916669999999996
669,POL,2005,12.999,5.218333,17.925,12.999,13897.472919999998,2.1333330000000004
670,POL,2006,13.707,5.231667,13.96667,13.707,15143.17634,1.033333
671,POL,2007,14.95,5.484334,9.608334,14.95,16788.670159999998,2.4916669999999996
672,POL,2008,15.504000000000001,6.071667,7.0416669999999995,15.504000000000001,18315.04564,4.216667
673,POL,2009,14.52,6.120598,8.116667,14.52,19095.05457,3.45
674,POL,2010,13.854000000000001,5.781667,9.675,13.854000000000001,20804.75361,2.583333
675,POL,2011,13.599,5.955583,9.65,13.599,22576.17938,4.266667
676,POL,2012,13.894,4.999283,10.10833,13.894,23542.002959999998,3.7
677,POL,2013,14.023,4.033291999999999,10.34167,14.023,24422.763909999998,0.9
678,POL,2014,14.359000000000002,3.516211,9.016666,14.359000000000002,25297.95045,-0.025
679,POL,2015,14.418,2.700557,7.525,14.418,26529.0368,-0.9333333
680,POL,2016,14.431,3.035689,6.191667,14.431,27947.390310000003,-0.5833333
681,POL,2017,14.595999999999998,3.42,4.883333,14.595999999999998,29801.80939,1.975
682,PRT,1989,13.931,0.0,5.183333,13.931,10848.867559999999,12.6863
683,PRT,1990,15.854000000000001,0.0,4.8,15.854000000000001,11744.51967,13.63057
684,PRT,1991,17.719,0.0,4.183333,17.719,12708.010209999999,11.84948
685,PRT,1992,20.396,0.0,4.125,20.396,13144.50971,9.55926
686,PRT,1993,19.949,0.0,5.5,19.949,13166.328520000001,6.78378
687,PRT,1994,18.713,10.47833,6.825,18.713,13544.633380000001,5.42044
688,PRT,1995,18.596,11.465,7.183333,18.596,14380.04352,4.222816000000001
689,PRT,1996,19.009,8.559167,7.241667,19.009,14895.030190000001,3.068977
690,PRT,1997,17.971,6.358333,6.741667,17.971,15783.347819999999,2.336863
691,PRT,1998,17.201,4.8775,6.0833330000000005,17.201,16686.7362,2.572752
692,PRT,1999,16.771,4.7775,5.55,16.771,17718.19956,2.3400950000000003
693,PRT,2000,17.415,5.595,5.075,17.415,18883.73562,2.85303
694,PRT,2001,17.605,5.158333,5.133333,17.605,19533.29592,4.369903
695,PRT,2002,16.736,5.006667,6.141667,16.736,20356.721559999998,3.600347
696,PRT,2003,16.662,4.180083,7.4,16.662,20828.357330000003,3.218991
697,PRT,2004,16.69,4.143917,7.766667,16.69,21458.28005,2.3653619999999997
698,PRT,2005,16.480999999999998,3.4379169999999997,8.766666,16.480999999999998,22725.351609999998,2.277164
699,PRT,2006,16.422,3.9146669999999997,8.866667,16.422,24652.920159999998,3.107666
700,PRT,2007,16.782,4.4241410000000005,9.133333,16.782,25706.28397,2.453965
701,PRT,2008,17.062,4.519855000000001,8.783334,17.062,26665.77158,2.588506
702,PRT,2009,18.485,4.2101489999999995,10.68333,18.485,26484.47931,-0.8355299999999999
703,PRT,2010,17.618,5.396408,11.98333,17.618,27280.174710000003,1.4025729999999998
704,PRT,2011,18.449,10.23912,12.88333,18.449,26769.42769,3.6530110000000002
705,PRT,2012,18.295,10.54652,15.78333,18.295,26438.14047,2.773339
706,PRT,2013,22.614,6.293129,16.45833,22.614,27936.0063,0.2744167
707,PRT,2014,22.47,3.75395,14.125,22.47,28742.313130000002,-0.2781534
708,PRT,2015,21.229,2.423333,12.65833,21.229,29668.804160000003,0.48793859999999994
709,PRT,2016,19.820999999999998,3.171667,11.175,19.820999999999998,31604.417530000002,0.6073970999999999
710,PRT,2017,18.817999999999998,3.0525,9.016666,18.817999999999998,33086.07203,1.368614
711,SVK,1998,11.838,0.0,12.70833,11.838,10622.179970000001,6.665648
712,SVK,1999,12.152000000000001,0.0,16.491670000000003,12.152000000000001,10714.989609999999,10.57045
713,SVK,2000,9.924,0.0,18.90833,9.924,11355.56928,12.03578
714,SVK,2001,10.638,8.0425,19.45833,10.638,12389.755640000001,7.329631
715,SVK,2002,9.849,6.935,18.808329999999998,9.849,13307.8781,3.127133
716,SVK,2003,9.679,4.985833,17.691670000000002,9.679,14149.9335,8.554143
717,SVK,2004,9.601,5.025833,18.35833,9.601,15184.02439,7.548501
718,SVK,2005,9.492,3.521667,16.375,9.492,16595.2616,2.709085
719,SVK,2006,9.863999999999999,4.411667,13.46667,9.863999999999999,18828.61919,4.483331
720,SVK,2007,9.881,4.490833,11.23333,9.881,21114.11563,2.756724
721,SVK,2008,10.532,4.723333,9.575,10.532,23608.97752,4.59818
722,SVK,2009,9.705,4.706666,12.11667,9.705,22969.10167,1.615105
723,SVK,2010,9.432,3.871667,14.5,9.432,25028.043319999997,0.9570181000000001
724,SVK,2011,9.894,4.415,13.683329999999998,9.894,26084.1055,3.919286
725,SVK,2012,10.304,4.5525,13.958329999999998,10.304,26973.79122,3.606103
726,SVK,2013,9.686,3.1875,14.225,9.686,28004.527789999996,1.400474
727,SVK,2014,9.605,2.0708330000000004,13.208329999999998,9.605,28997.37568,-0.07616533
728,SVK,2015,9.704,0.885,11.5,9.704,29935.71127,-0.3252198
729,SVK,2016,10.201,0.5433334,9.666667,10.201,29656.33533,-0.5200102
730,SVK,2017,10.165,0.9166667,8.125,10.165,30916.27277,1.3119459999999998
731,ESP,1987,21.386,12.81333,19.71667,21.386,10635.56908,5.248024
732,ESP,1988,21.544,11.74417,18.691670000000002,21.544,11546.24997,4.837267
733,ESP,1989,22.82,13.600579999999999,16.54167,22.82,12553.77421,6.791436
734,ESP,1990,21.730999999999998,14.6775,15.458329999999998,21.730999999999998,13495.655509999999,6.721821
735,ESP,1991,23.302,12.36055,15.5,23.302,14281.93665,5.934214
736,ESP,1992,23.499000000000002,11.69519,17.01667,23.499000000000002,14708.752190000001,5.924531
737,ESP,1993,24.022,10.21079,20.84167,24.022,14869.416640000001,4.569072
738,ESP,1994,23.218000000000004,9.997791000000001,22.05,23.218000000000004,15521.03981,4.718413
739,ESP,1995,23.545,11.27094,20.75,23.545,16259.91684,4.6738040000000005
740,ESP,1996,23.659000000000002,8.736462,19.89167,23.659000000000002,16951.784209999998,3.558843
741,ESP,1997,21.12,6.401535,18.39167,21.12,17910.03753,1.9710779999999999
742,ESP,1998,20.962,4.8329260000000005,16.40833,20.962,19100.74016,1.83433
743,ESP,1999,19.566,4.727312,13.6,19.566,19962.79211,2.310345
744,ESP,2000,19.180999999999997,5.525866000000001,11.91667,19.180999999999997,21599.52033,3.4335169999999997
745,ESP,2001,19.782,5.115284,10.55833,19.782,23006.50386,3.589833
746,ESP,2002,20.099,4.957641000000001,11.44167,20.099,24376.328709999998,3.065766
747,ESP,2003,18.633,4.123044,11.49167,18.633,25013.675919999998,3.039234
748,ESP,2004,18.31,4.104143,10.95833,18.31,26158.15321,3.039202
749,ESP,2005,18.326,3.3863489999999996,9.166667,18.326,27600.93718,3.3684540000000003
750,ESP,2006,19.198,3.78431,8.458333,19.198,30708.61697,3.515375
751,ESP,2007,20.429000000000002,4.306627,8.225,20.429000000000002,32429.203989999998,2.78703
752,ESP,2008,21.609,4.363732,11.26667,21.609,33242.24543,4.075661
753,ESP,2009,22.017,3.974298,17.866670000000003,22.017,32120.08031,-0.2879968
754,ESP,2010,21.896,4.250001,19.875,21.896,31713.6969,1.799881
755,ESP,2011,22.875999999999998,5.436894000000001,21.40833,22.875999999999998,31872.36309,3.1961459999999997
756,ESP,2012,23.085,5.8465370000000005,24.79167,23.085,31724.631510000003,2.4459999999999997
757,ESP,2013,22.768,4.561962,26.116670000000003,22.768,32452.65968,1.4085459999999999
758,ESP,2014,22.497,2.7218310000000003,24.45,22.497,33544.35201,-0.15087029999999998
759,ESP,2015,21.354,1.7350869999999998,22.075,21.354,34938.58146,-0.5004613
760,ESP,2016,21.355999999999998,1.393302,19.65,21.355999999999998,37309.86592,-0.2026717
761,ESP,2017,21.8,1.557866,17.23333,21.8,39626.4715,1.9560830000000002
762,SWE,1983,39.06,0.0,3.666667,39.06,14013.816369999999,8.873021000000001
763,SWE,1984,38.692,0.0,3.266667,38.692,15118.97656,8.044243
764,SWE,1985,38.739000000000004,0.0,2.8833330000000004,38.739000000000004,15909.254280000001,7.372575
765,SWE,1986,38.244,0.0,2.691667,38.244,16626.61791,4.23591
766,SWE,1987,37.407,11.68,2.191667,37.407,17550.41703,4.188571
767,SWE,1988,39.1,11.35167,1.8,39.1,18550.52247,5.824898999999999
768,SWE,1989,39.332,11.18,1.558333,39.332,19656.73735,6.443276
769,SWE,1990,38.514,13.159170000000001,1.7166669999999997,38.514,20388.014880000002,10.36655
770,SWE,1991,33.523,10.69083,3.1,33.523,20695.70081,9.444628
771,SWE,1992,35.251999999999995,10.01667,5.558333,35.251999999999995,20798.99395,2.374367
772,SWE,1993,36.478,8.539166,9.05,36.478,20730.72095,4.728173
773,SWE,1994,36.723,9.495,9.358334,36.723,21847.76924,2.158138
774,SWE,1995,33.472,10.24417,8.8,33.472,23063.9482,2.455149
775,SWE,1996,33.779,8.026667,9.558333,33.779,23891.26644,0.5331319999999999
776,SWE,1997,33.506,6.614167,9.891666,33.506,24797.36018,0.6584103
777,SWE,1998,33.536,4.989167,8.2,33.536,25887.27214,-0.2671327
778,SWE,1999,34.669000000000004,4.98,6.733333,34.669000000000004,27471.4765,0.46217579999999997
779,SWE,2000,33.236,5.3675,5.6,33.236,29629.40615,0.8991438
780,SWE,2001,32.115,5.1075,5.825,32.115,29940.27019,2.405958
781,SWE,2002,30.877,5.303333,5.95,30.877,30926.361,2.158482
782,SWE,2003,31.680999999999997,4.638333,6.566667,31.680999999999997,31780.21735,1.925655
783,SWE,2004,31.789,4.425,7.375,31.789,33828.031760000005,0.3736598
784,SWE,2005,31.55,3.3825,7.641667,31.55,34244.35929,0.4531709
785,SWE,2006,31.862,3.704167,7.0416669999999995,31.862,37684.67388,1.360215
786,SWE,2007,30.873,4.1675,6.116667,30.873,40862.61193,2.212169
787,SWE,2008,29.759,3.8875,6.1666669999999995,29.759,42158.46561,3.4370489999999996
788,SWE,2009,28.783,3.25,8.3,28.783,40318.29264,-0.4944606
789,SWE,2010,27.865,2.893333,8.575,27.865,42252.26608,1.157988
790,SWE,2011,27.531,2.605,7.766667,27.531,44608.6439,2.9611509999999996
791,SWE,2012,28.026,1.5925,7.966667,28.026,45432.30693,0.8883774999999999
792,SWE,2013,28.381999999999998,2.120833,8.0,28.381999999999998,46312.29369,-0.04429297
793,SWE,2014,28.599,1.72,7.933333,28.599,47184.7194,-0.1796385
794,SWE,2015,29.066,0.7191666999999999,7.4,29.066,49116.23655,-0.04678474
795,SWE,2016,29.767,0.5191666,6.95,29.767,50425.08065,0.9842693000000001
796,SWE,2017,29.933000000000003,0.655,6.683333,29.933000000000003,52739.00324,1.794499
797,CHE,2010,31.798000000000002,1.631667,4.803483,31.798000000000002,53019.81232,0.6882334
798,CHE,2011,31.16,1.471667,4.401403,31.16,56183.817870000006,0.2313366
799,CHE,2012,31.455,0.6466666,4.4839400000000005,31.455,57849.601720000006,-0.6925458000000001
800,CHE,2013,31.0,0.9491666999999999,4.746688,31.0,60108.54053,-0.21730850000000002
801,CHE,2014,30.945,0.6925,4.8293029999999995,30.945,61902.161739999996,-0.01322916
802,CHE,2015,31.066999999999997,-0.06916667,4.80018,31.066999999999997,63938.95824,-1.143901
803,CHE,2016,31.021,-0.36200000000000004,4.918711,31.021,65720.16189,-0.4346076
804,CHE,2017,30.264,-0.07208333,4.797114,30.264,67139.04087000001,0.533796
805,TUR,2005,14.715,0.0,9.508333,14.715,11910.60672,8.179160000000001
806,TUR,2006,15.584000000000001,0.0,9.066667,15.584000000000001,13625.195440000001,9.597242
807,TUR,2007,16.964000000000002,0.0,9.158334,16.964000000000002,14847.63149,8.756181
808,TUR,2008,16.517,0.0,10.025,16.517,16038.23165,10.44413
809,TUR,2009,16.383,0.0,13.04167,16.383,15457.47743,6.250977
810,TUR,2010,14.030999999999999,0.0,11.15,14.030999999999999,17358.31812,8.566444
811,TUR,2011,13.514000000000001,0.0,9.141666,13.514000000000001,19590.858369999998,6.471879
812,TUR,2012,14.427,0.0,8.433333,14.427,20627.440730000002,8.89157
813,TUR,2013,13.9,0.0,9.05,13.9,22373.13654,7.49309
814,TUR,2014,14.705,0.0,9.958333,14.705,24104.98458,8.854572000000001
815,TUR,2015,14.616,0.0,10.30833,14.616,25862.85004,7.670853999999999
816,TUR,2016,14.637,0.0,10.90833,14.637,26693.21283,7.7751339999999995
817,TUR,2017,14.533,0.0,10.925,14.533,28417.61582,11.14431
818,GBR,1983,27.938000000000002,11.26833,10.81667,27.938000000000002,10839.63668,4.609302
819,GBR,1984,26.831,11.1275,10.85833,26.831,11467.409459999999,4.960712
820,GBR,1985,26.043000000000003,10.97,11.2,26.043000000000003,12294.79515,6.071394000000001
821,GBR,1986,27.623,10.135,11.24167,27.623,12906.62818,3.4276150000000003
822,GBR,1987,26.643,9.570833,10.325,26.643,13897.38268,4.148918
823,GBR,1988,26.253,9.675834,8.508333,26.253,15186.135730000002,4.2094
824,GBR,1989,25.963,10.19083,7.108333,25.963,16141.211119999998,5.7
825,GBR,1990,29.405,11.8025,6.866667,29.405,16821.78295,8.0
826,GBR,1991,29.375999999999998,10.105,8.591666,29.375999999999998,17141.26754,7.5
827,GBR,1992,29.892,9.063334,9.766666,29.892,17552.33427,4.6
828,GBR,1993,29.215,7.479609,10.19167,29.215,18380.96101,2.6
829,GBR,1994,29.178,8.1221,9.3,29.178,19454.79343,2.2
830,GBR,1995,28.836,8.200283,8.491667,28.836,20514.81405,2.7
831,GBR,1996,27.26,7.810184,7.908333,27.26,21842.26063,2.9
832,GBR,1997,25.677,7.052592,6.808333,25.677,23022.803,2.2
833,GBR,1998,28.04,5.5509580000000005,6.141667,28.04,23662.56371,1.8
834,GBR,1999,28.645,5.093525,5.908333,28.645,24410.788419999997,1.7
835,GBR,2000,29.035,5.328975,5.366667,29.035,26422.358480000003,1.2
836,GBR,2001,30.180999999999997,4.9295,5.0,30.180999999999997,27733.31995,1.6
837,GBR,2002,29.838,4.894242,5.133333,29.838,28999.2636,1.5
838,GBR,2003,28.54,4.526592,4.95,28.54,30236.47333,1.4
839,GBR,2004,28.234,4.882267,4.7,28.234,31920.30458,1.4
840,GBR,2005,28.677,4.413892,4.7916669999999995,28.677,32586.151,2.1
841,GBR,2006,28.919,4.501675,5.35,28.919,34673.36583,2.5
842,GBR,2007,29.747,5.011275,5.275,29.747,35513.58472,2.4
843,GBR,2008,30.283,4.590725,5.616667,30.283,36634.61074,3.5
844,GBR,2009,30.384,3.6475169999999997,7.55,30.384,35060.101160000006,2.0
845,GBR,2010,28.596,3.624425,7.808333,28.596,36464.70843,2.5
846,GBR,2011,28.07,3.135992,8.058333,28.07,37154.16298,3.8
847,GBR,2012,27.465,1.9180419999999998,7.925,27.465,38296.701030000004,2.6
848,GBR,2013,27.605999999999998,2.389783,7.55,27.605999999999998,39945.104530000004,2.3
849,GBR,2014,27.279,2.569083,6.141667,27.279,41292.49129,1.5
850,GBR,2015,27.7,1.9010330000000002,5.325,27.7,42583.07572,0.4
851,GBR,2016,27.405,1.305208,4.825,27.405,44121.077919999996,1.0
852,GBR,2017,27.214000000000002,1.235808,4.35,27.214000000000002,45923.36328,2.6
853,USA,1970,36.595,7.348333,4.933333,36.595,5233.352349,5.838255
854,USA,1971,35.222,6.159167,5.9583330000000005,35.222,5608.545346,4.2927669999999996
855,USA,1972,35.146,6.21,5.616667,35.146,6093.20516,3.272278
856,USA,1973,34.78,6.8425,4.891667,34.78,6725.406839,6.17776
857,USA,1974,35.561,7.5575,5.591667,35.561,7224.204995,11.0548
858,USA,1975,34.648,7.9875,8.466666,34.648,7801.167695,9.143147
859,USA,1976,34.727,7.611667,7.716667,34.727,8590.244216,5.7448120000000005
860,USA,1977,35.358000000000004,7.419167,7.066667,35.358000000000004,9450.431025,6.501684
861,USA,1978,36.406,8.41,6.066667,36.406,10562.86018,7.630964
862,USA,1979,38.361999999999995,9.4425,5.8333330000000005,38.361999999999995,11671.54141,11.25447
863,USA,1980,39.075,11.46,7.141667,39.075,12547.12681,13.5492
864,USA,1981,39.784,13.910829999999999,7.6,39.784,13943.17589,10.334710000000001
865,USA,1982,40.055,13.001669999999999,9.708333,40.055,14399.35319,6.1314269999999995
866,USA,1983,39.441,11.105,9.616667,39.441,15508.00784,3.2124349999999997
867,USA,1984,37.336999999999996,12.43833,7.525,37.336999999999996,17080.01472,4.300536
868,USA,1985,37.832,10.623330000000001,7.191667,37.832,18192.3264,3.5456440000000002
869,USA,1986,37.533,7.6825,6.991667,37.533,19027.64632,1.898048
870,USA,1987,38.194,8.384167,6.191667,38.194,19993.22608,3.664563
871,USA,1988,36.702,8.845834,5.491667,36.702,21367.89616,4.0777410000000005
872,USA,1989,37.535,8.498333,5.266667,37.535,22804.67446,4.8270029999999995
873,USA,1990,37.666,8.55,5.616667,37.666,23835.31923,5.397956
874,USA,1991,36.296,7.858333,6.816667,36.296,24289.547590000002,4.234964
875,USA,1992,35.772,7.01,7.508333,35.772,25378.62464,3.02882
876,USA,1993,35.771,5.873333000000001,6.9,35.771,26350.49293,2.951657
877,USA,1994,35.524,7.08,6.0833330000000005,35.524,27660.268360000002,2.607442
878,USA,1995,36.284,6.58,5.608333,36.284,28657.51272,2.8054200000000002
879,USA,1996,37.827,6.438333999999999,5.4166669999999995,37.827,29932.157769999998,2.931204
880,USA,1997,39.007,6.3525,4.95,39.007,31424.43893,2.3376900000000003
881,USA,1998,40.384,5.264167,4.508333,40.384,32817.982,1.5522790000000002
882,USA,1999,40.855,5.636667,4.216667,40.855,34477.97213,2.188027
883,USA,2000,42.218,6.029167,3.9916669999999996,42.218,36304.60202,3.3768569999999998
884,USA,2001,42.545,5.0175,4.733333,42.545,37099.9106,2.826171
885,USA,2002,38.036,4.610833,5.775,38.036,37979.60793,1.5860319999999999
886,USA,2003,35.317,4.015,5.991667,35.317,39426.087139999996,2.270095
887,USA,2004,34.196,4.274166999999999,5.533333,34.196,41647.84391,2.677237
888,USA,2005,35.205,4.29,5.066667,35.205,44043.73414,3.392747
889,USA,2006,36.326,4.7916669999999995,4.616667,36.326,46230.8462,3.2259439999999997
890,USA,2007,38.233000000000004,4.629167,4.616667,38.233000000000004,47902.06035,2.852673
891,USA,2008,39.542,3.666667,5.775,39.542,48311.2237,3.8391
892,USA,2009,34.315,3.2566669999999998,9.266666,34.315,47028.1604,-0.3555463
893,USA,2010,34.779,3.2141669999999998,9.616667,34.779,48395.80347,1.6400430000000001
894,USA,2011,38.846,2.7858330000000002,8.95,38.846,49810.699510000006,3.1568419999999997
895,USA,2012,38.489000000000004,1.8025,8.066667,38.489000000000004,51540.96832,2.069337
896,USA,2013,38.774,2.350833,7.375,38.774,53045.94512,1.464833
897,USA,2014,39.047,2.540833,6.1666669999999995,39.047,54993.16949,1.622223
898,USA,2015,40.406,2.1358330000000003,5.2916669999999995,40.406,56812.535429999996,0.1186271
899,USA,2016,40.166,1.8416669999999997,4.866667,40.166,57977.387520000004,1.261583
900,USA,2017,38.749,2.33,4.35,38.749,60056.48259,2.1301099999999997
901,EST,1998,23.230999999999998,0.0,9.15,23.230999999999998,8396.203412,8.744750999999999
902,EST,1999,23.851,0.0,11.35,23.851,8486.98644,3.2961110000000002
903,EST,2000,21.968000000000004,0.0,14.458329999999998,21.968000000000004,9408.179591,4.018489
904,EST,2001,21.416999999999998,0.0,13.04167,21.416999999999998,10292.2844,5.74828
905,EST,2002,20.586,0.0,11.33333,20.586,11635.36844,3.571913
906,EST,2003,20.945,0.0,10.35,20.945,13080.28669,1.334991
907,EST,2004,20.073,0.0,10.08333,20.073,14481.498230000001,3.048111
908,EST,2005,18.435,0.0,7.975,18.435,16574.46082,4.079714
909,EST,2006,18.074,0.0,5.941667,18.074,19254.394630000003,4.437621
910,EST,2007,18.413,0.0,4.6,18.413,22131.99616,6.601325999999999
911,EST,2008,19.472,0.0,5.516667,19.472,22807.72847,10.36236
912,EST,2009,15.965,0.0,13.575,15.965,20595.26096,-0.07840831
913,EST,2010,15.867,0.0,16.741670000000003,15.867,21779.59237,2.972045
914,EST,2011,16.104,0.0,12.425,16.104,24735.34666,4.981901000000001
915,EST,2012,16.397000000000002,0.0,9.991667,16.397000000000002,26141.08353,3.9334
916,EST,2013,17.21,0.0,8.566667,17.21,27596.45861,2.780567
917,EST,2014,17.615,0.0,7.383333,17.615,29107.89112,-0.1061751
918,EST,2015,17.227999999999998,0.0,6.2083330000000005,17.227999999999998,29444.318330000002,-0.49232600000000004
919,EST,2016,17.31,0.0,6.766667,17.31,31571.257530000003,0.14868489999999998
920,EST,2017,17.375,0.0,5.816667,17.375,33983.45338,3.417236
921,ISR,1995,26.534000000000002,0.0,6.869636999999999,26.534000000000002,19958.85408,9.991729
922,ISR,1996,26.24,0.0,6.677445,26.24,20817.31188,11.355089999999999
923,ISR,1997,26.825,4.065,7.6737589999999996,26.825,21451.79866,8.927607
924,ISR,1998,27.166,4.925,8.535764,27.166,22060.810830000002,5.480471
925,ISR,1999,27.778000000000002,5.199167,8.884659,27.778000000000002,22591.67127,5.160456
926,ISR,2000,29.081,5.475833000000001,8.770605999999999,29.081,24938.4992,1.050749
927,ISR,2001,29.991,6.426480000000001,9.348134,29.991,24910.32272,1.150442
928,ISR,2002,27.63,9.233088,10.29844,27.63,25204.72917,5.74147
929,ISR,2003,25.114,8.884284,10.712660000000001,25.114,23800.70083,0.7239631999999999
930,ISR,2004,22.594,7.561666000000001,10.36771,22.594,25152.82568,-0.4107198
931,ISR,2005,21.835,6.361667,8.989903,21.835,24743.42544,1.309413
932,ISR,2006,21.954,6.314166999999999,8.403837,21.954,25559.98106,2.116833
933,ISR,2007,22.454,5.554167,7.318558,22.454,27330.734269999997,0.46840740000000003
934,ISR,2008,21.566,5.923333,6.099141,21.566,27304.8148,4.592798
935,ISR,2009,19.55,5.063333999999999,7.544086,19.55,27502.038610000003,3.328907
936,ISR,2010,17.953,4.684166,6.636595,17.953,28835.2434,2.707664
937,ISR,2011,17.902,4.98,5.6023760000000005,17.902,30497.56863,3.4673809999999996
938,ISR,2012,17.844,4.399166999999999,6.85,17.844,31706.1862,1.6842290000000002
939,ISR,2013,17.585,3.795833,6.2083330000000005,17.585,34167.03832,1.571392
940,ISR,2014,18.361,2.8858330000000003,5.908333,18.361,34282.236039999996,0.48503090000000004
941,ISR,2015,19.426,2.07,5.241667,19.426,35486.09363,-0.63249
942,ISR,2016,19.814,1.8791669999999998,4.808333,19.814,37815.96022,-0.5443886
943,ISR,2017,20.659000000000002,1.9091669999999998,4.216667,20.659000000000002,38918.04777,0.2442105
944,SVN,1996,15.681,0.0,6.891667,15.681,14273.889769999998,9.864456
945,SVN,1997,15.995,0.0,6.9166669999999995,15.995,15274.792,8.359679
946,SVN,1998,15.189,0.0,7.366667,15.189,16049.886040000001,7.891166
947,SVN,1999,14.697000000000001,0.0,7.408333,14.697000000000001,17077.48506,6.155588
948,SVN,2000,15.032,0.0,6.741667,15.032,18003.71141,8.911745
949,SVN,2001,15.267000000000001,0.0,6.191667,15.267000000000001,18957.335769999998,8.379666
950,SVN,2002,15.069,0.0,6.341667,15.069,20236.43207,7.480778
951,SVN,2003,15.015,6.401667,6.7,15.015,21083.55675,5.544164
952,SVN,2004,15.044,4.684166,6.341667,15.044,22737.36085,3.592976
953,SVN,2005,14.292,3.806667,6.5416669999999995,14.292,23848.60242,2.451501
954,SVN,2006,15.026,3.853333,5.991667,15.026,25676.8694,2.457924
955,SVN,2007,14.729000000000001,4.529167,4.858333,14.729000000000001,27531.35285,3.657496
956,SVN,2008,15.794,4.606667,4.391667,15.794,29594.665839999998,5.647424
957,SVN,2009,15.779000000000002,4.375,5.891667,15.779000000000002,27537.3601,0.8392622
958,SVN,2010,15.1,3.8325,7.275,15.1,27842.257439999998,1.8011700000000002
959,SVN,2011,15.28,4.970833,8.208333,15.28,28931.423639999997,1.8028520000000001
960,SVN,2012,15.402000000000001,5.808333,8.891666,15.402000000000001,29048.326,2.597414
961,SVN,2013,14.011,5.811666000000001,10.15833,14.011,29979.61884,1.7692009999999998
962,SVN,2014,14.005999999999998,3.27,9.741667,14.005999999999998,30872.728880000002,0.1993438
963,SVN,2015,14.003,1.706667,9.0,14.003,31640.32549,-0.5255523
964,SVN,2016,14.380999999999998,1.149167,8.008333,14.380999999999998,33939.33935,-0.05499954
965,SVN,2017,14.192,0.96,6.6,14.192,36679.686239999995,1.429107
966,MEX,2002,18.739,10.125,2.978333,18.739,10999.98034,5.030733000000001
967,MEX,2003,19.076,8.981667,3.4058330000000003,19.076,11302.73752,4.5468980000000006
